STAID,ID,Month,Year,qmeas,X.1,granitic,sedimentary,volcanic,SGEO8,SGEO44,HLR16,HLR18,HLR19,HLR20
T10343500,T10343500,7,2002,2.33,0.12284263959390865,0.0,0.0,1.0,0.0,0.0,0.9789579158316634,0.0,0.0,0.023046092184368736
T10343500,T10343500,7,1962,3.5,0.12284263959390865,0.0,0.0,1.0,0.0,0.0,0.9789579158316634,0.0,0.0,0.023046092184368736
T10343500,T10343500,7,1992,1.42,0.12284263959390865,0.0,0.0,1.0,0.0,0.0,0.9789579158316634,0.0,0.0,0.023046092184368736
T10343500,T10343500,7,1954,2.51,0.12284263959390865,0.0,0.0,1.0,0.0,0.0,0.9789579158316634,0.0,0.0,0.023046092184368736
T10343500,T10343500,7,1961,1.51,0.12284263959390865,0.0,0.0,1.0,0.0,0.0,0.9789579158316634,0.0,0.0,0.023046092184368736
T10343500,T10343500,7,1999,10.89,0.12284263959390865,0.0,0.0,1.0,0.0,0.0,0.9789579158316634,0.0,0.0,0.023046092184368736
T10343500,T10343500,7,2001,1.75,0.12284263959390865,0.0,0.0,1.0,0.0,0.0,0.9789579158316634,0.0,0.0,0.023046092184368736
T10343500,T10343500,7,1968,3.02,0.12284263959390865,0.0,0.0,1.0,0.0,0.0,0.9789579158316634,0.0,0.0,0.023046092184368736
T10360900,T10360900,7,1972,16.45,0.15939086294416246,0.0,0.0,1.0,0.0,0.0,0.006012024048096192,0.991,0.0,0.003006012024048096
T10360900,T10360900,7,1961,6.98,0.15939086294416246,0.0,0.0,1.0,0.0,0.0,0.006012024048096192,0.991,0.0,0.003006012024048096
T10360900,T10360900,7,1966,6.13,0.15939086294416246,0.0,0.0,1.0,0.0,0.0,0.006012024048096192,0.991,0.0,0.003006012024048096
T10360900,T10360900,7,1962,10.11,0.15939086294416246,0.0,0.0,1.0,0.0,0.0,0.006012024048096192,0.991,0.0,0.003006012024048096
T10360900,T10360900,7,1968,5.02,0.15939086294416246,0.0,0.0,1.0,0.0,0.0,0.006012024048096192,0.991,0.0,0.003006012024048096
T10360900,T10360900,7,1975,21.45,0.15939086294416246,0.0,0.0,1.0,0.0,0.0,0.006012024048096192,0.991,0.0,0.003006012024048096
T10360900,T10360900,7,1964,22.58,0.15939086294416246,0.0,0.0,1.0,0.0,0.0,0.006012024048096192,0.991,0.0,0.003006012024048096
T10360900,T10360900,7,1981,5.88,0.15939086294416246,0.0,0.0,1.0,0.0,0.0,0.006012024048096192,0.991,0.0,0.003006012024048096
T10360900,T10360900,7,1979,10.19,0.15939086294416246,0.0,0.0,1.0,0.0,0.0,0.006012024048096192,0.991,0.0,0.003006012024048096
T10360900,T10360900,7,1976,10.35,0.15939086294416246,0.0,0.0,1.0,0.0,0.0,0.006012024048096192,0.991,0.0,0.003006012024048096
T10360900,T10360900,7,1977,3.78,0.15939086294416246,0.0,0.0,1.0,0.0,0.0,0.006012024048096192,0.991,0.0,0.003006012024048096
T11203580,T11203580,7,2004,2.46,0.6690355329949239,1.0,0.0,0.0,0.0,1.0,0.0,0.125,0.0,0.876753507014028
T11203580,T11203580,7,2008,5.43,0.6690355329949239,1.0,0.0,0.0,0.0,1.0,0.0,0.125,0.0,0.876753507014028
T11203580,T11203580,7,2007,2.02,0.6690355329949239,1.0,0.0,0.0,0.0,1.0,0.0,0.125,0.0,0.876753507014028
T11203580,T11203580,7,2009,4.35,0.6690355329949239,1.0,0.0,0.0,0.0,1.0,0.0,0.125,0.0,0.876753507014028
T11203580,T11203580,7,2002,5.22,0.6690355329949239,1.0,0.0,0.0,0.0,1.0,0.0,0.125,0.0,0.876753507014028
T11203580,T11203580,7,2001,4.17,0.6690355329949239,1.0,0.0,0.0,0.0,1.0,0.0,0.125,0.0,0.876753507014028
T11213500,T11213500,7,1955,1169.65,0.684263959390863,1.0,0.0,0.0,0.664,0.336,0.04108216432865731,0.197,0.0,0.7625250501002003
T11213500,T11213500,7,1968,652.68,0.684263959390863,1.0,0.0,0.0,0.664,0.336,0.04108216432865731,0.197,0.0,0.7625250501002003
T11213500,T11213500,7,1957,1431.65,0.684263959390863,1.0,0.0,0.0,0.664,0.336,0.04108216432865731,0.197,0.0,0.7625250501002003
T11213500,T11213500,7,1966,660.35,0.684263959390863,1.0,0.0,0.0,0.664,0.336,0.04108216432865731,0.197,0.0,0.7625250501002003
T11213500,T11213500,7,1976,346.48,0.684263959390863,1.0,0.0,0.0,0.664,0.336,0.04108216432865731,0.197,0.0,0.7625250501002003
T11213500,T11213500,7,1959,436.23,0.684263959390863,1.0,0.0,0.0,0.664,0.336,0.04108216432865731,0.197,0.0,0.7625250501002003
T11213500,T11213500,7,1954,1154.61,0.684263959390863,1.0,0.0,0.0,0.664,0.336,0.04108216432865731,0.197,0.0,0.7625250501002003
T11213500,T11213500,7,1981,632.13,0.684263959390863,1.0,0.0,0.0,0.664,0.336,0.04108216432865731,0.197,0.0,0.7625250501002003
T11213500,T11213500,7,1960,385.19,0.684263959390863,1.0,0.0,0.0,0.664,0.336,0.04108216432865731,0.197,0.0,0.7625250501002003
T11213500,T11213500,7,1972,535.16,0.684263959390863,1.0,0.0,0.0,0.664,0.336,0.04108216432865731,0.197,0.0,0.7625250501002003
T11213500,T11213500,7,1962,2507.1,0.684263959390863,1.0,0.0,0.0,0.664,0.336,0.04108216432865731,0.197,0.0,0.7625250501002003
T11213500,T11213500,7,1979,1502.29,0.684263959390863,1.0,0.0,0.0,0.664,0.336,0.04108216432865731,0.197,0.0,0.7625250501002003
T11213500,T11213500,7,1964,761.16,0.684263959390863,1.0,0.0,0.0,0.664,0.336,0.04108216432865731,0.197,0.0,0.7625250501002003
T11213500,T11213500,7,1975,1636.87,0.684263959390863,1.0,0.0,0.0,0.664,0.336,0.04108216432865731,0.197,0.0,0.7625250501002003
T11213500,T11213500,7,1977,297.77,0.684263959390863,1.0,0.0,0.0,0.664,0.336,0.04108216432865731,0.197,0.0,0.7625250501002003
T11213500,T11213500,7,1961,312.35,0.684263959390863,1.0,0.0,0.0,0.664,0.336,0.04108216432865731,0.197,0.0,0.7625250501002003
T11214000,T11214000,7,1959,9.22,0.6852791878172589,1.0,0.0,0.0,1.0,0.0,0.0,0.995,0.0,0.00501002004008016
T11214000,T11214000,7,1966,18.54,0.6852791878172589,1.0,0.0,0.0,1.0,0.0,0.0,0.995,0.0,0.00501002004008016
T11214000,T11214000,7,1976,13.75,0.6852791878172589,1.0,0.0,0.0,1.0,0.0,0.0,0.995,0.0,0.00501002004008016
T11214000,T11214000,7,1975,70.58,0.6852791878172589,1.0,0.0,0.0,1.0,0.0,0.0,0.995,0.0,0.00501002004008016
T11214000,T11214000,7,1981,17.55,0.6852791878172589,1.0,0.0,0.0,1.0,0.0,0.0,0.995,0.0,0.00501002004008016
T11214000,T11214000,7,1964,16.17,0.6852791878172589,1.0,0.0,0.0,1.0,0.0,0.0,0.995,0.0,0.00501002004008016
T11214000,T11214000,7,1960,10.95,0.6852791878172589,1.0,0.0,0.0,1.0,0.0,0.0,0.995,0.0,0.00501002004008016
T11214000,T11214000,7,1957,50.94,0.6852791878172589,1.0,0.0,0.0,1.0,0.0,0.0,0.995,0.0,0.00501002004008016
T11214000,T11214000,7,1977,5.85,0.6852791878172589,1.0,0.0,0.0,1.0,0.0,0.0,0.995,0.0,0.00501002004008016
T11214000,T11214000,7,1962,123.87,0.6852791878172589,1.0,0.0,0.0,1.0,0.0,0.0,0.995,0.0,0.00501002004008016
T11214000,T11214000,7,1968,12.94,0.6852791878172589,1.0,0.0,0.0,1.0,0.0,0.0,0.995,0.0,0.00501002004008016
T11214000,T11214000,7,1979,44.03,0.6852791878172589,1.0,0.0,0.0,1.0,0.0,0.0,0.995,0.0,0.00501002004008016
T11214000,T11214000,7,1972,19.83,0.6852791878172589,1.0,0.0,0.0,1.0,0.0,0.0,0.995,0.0,0.00501002004008016
T11214000,T11214000,7,1961,6.11,0.6852791878172589,1.0,0.0,0.0,1.0,0.0,0.0,0.995,0.0,0.00501002004008016
T11220000,T11220000,7,1966,1.93,0.6944162436548224,1.0,0.0,0.0,0.0,1.0,0.002004008016032064,0.998,0.0,0.0
T11220000,T11220000,7,1964,3.29,0.6944162436548224,1.0,0.0,0.0,0.0,1.0,0.002004008016032064,0.998,0.0,0.0
T11220000,T11220000,7,1961,0.07,0.6944162436548224,1.0,0.0,0.0,0.0,1.0,0.002004008016032064,0.998,0.0,0.0
T11220000,T11220000,7,1954,5.5,0.6944162436548224,1.0,0.0,0.0,0.0,1.0,0.002004008016032064,0.998,0.0,0.0
T11220000,T11220000,7,1962,7.01,0.6944162436548224,1.0,0.0,0.0,0.0,1.0,0.002004008016032064,0.998,0.0,0.0
T11220000,T11220000,7,1960,0.92,0.6944162436548224,1.0,0.0,0.0,0.0,1.0,0.002004008016032064,0.998,0.0,0.0
T11220000,T11220000,7,1957,8.0,0.6944162436548224,1.0,0.0,0.0,0.0,1.0,0.002004008016032064,0.998,0.0,0.0
T11220000,T11220000,7,1959,1.14,0.6944162436548224,1.0,0.0,0.0,0.0,1.0,0.002004008016032064,0.998,0.0,0.0
T11220000,T11220000,7,1955,5.84,0.6944162436548224,1.0,0.0,0.0,0.0,1.0,0.002004008016032064,0.998,0.0,0.0
T11220000,T11220000,7,1968,0.87,0.6944162436548224,1.0,0.0,0.0,0.0,1.0,0.002004008016032064,0.998,0.0,0.0
T11220000,T11220000,7,1972,0.86,0.6944162436548224,1.0,0.0,0.0,0.0,1.0,0.002004008016032064,0.998,0.0,0.0
T11226500,T11226500,7,1972,316.55,0.7005076142131981,1.0,0.0,0.0,0.9940000000000001,0.006,0.0,0.39299999999999996,0.0,0.6062124248496994
T11226500,T11226500,7,1979,573.1,0.7005076142131981,1.0,0.0,0.0,0.9940000000000001,0.006,0.0,0.39299999999999996,0.0,0.6062124248496994
T11226500,T11226500,7,1990,329.58,0.7005076142131981,1.0,0.0,0.0,0.9940000000000001,0.006,0.0,0.39299999999999996,0.0,0.6062124248496994
T11226500,T11226500,7,1977,109.45,0.7005076142131981,1.0,0.0,0.0,0.9940000000000001,0.006,0.0,0.39299999999999996,0.0,0.6062124248496994
T11226500,T11226500,7,1976,154.55,0.7005076142131981,1.0,0.0,0.0,0.9940000000000001,0.006,0.0,0.39299999999999996,0.0,0.6062124248496994
T11226500,T11226500,7,1975,1016.58,0.7005076142131981,1.0,0.0,0.0,0.9940000000000001,0.006,0.0,0.39299999999999996,0.0,0.6062124248496994
T11226500,T11226500,7,1988,248.58,0.7005076142131981,1.0,0.0,0.0,0.9940000000000001,0.006,0.0,0.39299999999999996,0.0,0.6062124248496994
T11226500,T11226500,7,1987,179.23,0.7005076142131981,1.0,0.0,0.0,0.9940000000000001,0.006,0.0,0.39299999999999996,0.0,0.6062124248496994
T11226500,T11226500,7,1961,169.97,0.7005076142131981,1.0,0.0,0.0,0.9940000000000001,0.006,0.0,0.39299999999999996,0.0,0.6062124248496994
T11226500,T11226500,7,1981,277.32,0.7005076142131981,1.0,0.0,0.0,0.9940000000000001,0.006,0.0,0.39299999999999996,0.0,0.6062124248496994
T11226500,T11226500,7,1959,246.29,0.7005076142131981,1.0,0.0,0.0,0.9940000000000001,0.006,0.0,0.39299999999999996,0.0,0.6062124248496994
T11226500,T11226500,7,1962,1209.23,0.7005076142131981,1.0,0.0,0.0,0.9940000000000001,0.006,0.0,0.39299999999999996,0.0,0.6062124248496994
T11226500,T11226500,7,1955,561.19,0.7005076142131981,1.0,0.0,0.0,0.9940000000000001,0.006,0.0,0.39299999999999996,0.0,0.6062124248496994
T11226500,T11226500,7,1985,303.35,0.7005076142131981,1.0,0.0,0.0,0.9940000000000001,0.006,0.0,0.39299999999999996,0.0,0.6062124248496994
T11226500,T11226500,7,1954,433.81,0.7005076142131981,1.0,0.0,0.0,0.9940000000000001,0.006,0.0,0.39299999999999996,0.0,0.6062124248496994
T11226500,T11226500,7,1960,255.19,0.7005076142131981,1.0,0.0,0.0,0.9940000000000001,0.006,0.0,0.39299999999999996,0.0,0.6062124248496994
T11226500,T11226500,7,1991,532.68,0.7005076142131981,1.0,0.0,0.0,0.9940000000000001,0.006,0.0,0.39299999999999996,0.0,0.6062124248496994
T11226500,T11226500,7,1957,701.35,0.7005076142131981,1.0,0.0,0.0,0.9940000000000001,0.006,0.0,0.39299999999999996,0.0,0.6062124248496994
T11226500,T11226500,7,1966,301.35,0.7005076142131981,1.0,0.0,0.0,0.9940000000000001,0.006,0.0,0.39299999999999996,0.0,0.6062124248496994
T11226500,T11226500,7,1964,383.23,0.7005076142131981,1.0,0.0,0.0,0.9940000000000001,0.006,0.0,0.39299999999999996,0.0,0.6062124248496994
T11226500,T11226500,7,1968,274.23,0.7005076142131981,1.0,0.0,0.0,0.9940000000000001,0.006,0.0,0.39299999999999996,0.0,0.6062124248496994
T11230500,T11230500,7,1954,100.42,0.7055837563451778,1.0,0.0,0.0,1.0,0.0,0.0,0.452,0.0,0.5480961923847696
T11230500,T11230500,7,1981,60.0,0.7055837563451778,1.0,0.0,0.0,1.0,0.0,0.0,0.452,0.0,0.5480961923847696
T11230500,T11230500,7,2009,122.29,0.7055837563451778,1.0,0.0,0.0,1.0,0.0,0.0,0.452,0.0,0.5480961923847696
T11230500,T11230500,7,1972,57.16,0.7055837563451778,1.0,0.0,0.0,1.0,0.0,0.0,0.452,0.0,0.5480961923847696
T11230500,T11230500,7,1992,44.58,0.7055837563451778,1.0,0.0,0.0,1.0,0.0,0.0,0.452,0.0,0.5480961923847696
T11230500,T11230500,7,1979,137.16,0.7055837563451778,1.0,0.0,0.0,1.0,0.0,0.0,0.452,0.0,0.5480961923847696
T11230500,T11230500,7,2001,50.81,0.7055837563451778,1.0,0.0,0.0,1.0,0.0,0.0,0.452,0.0,0.5480961923847696
T11230500,T11230500,7,2002,69.74,0.7055837563451778,1.0,0.0,0.0,1.0,0.0,0.0,0.452,0.0,0.5480961923847696
T11230500,T11230500,7,1962,252.19,0.7055837563451778,1.0,0.0,0.0,1.0,0.0,0.0,0.452,0.0,0.5480961923847696
T11230500,T11230500,7,1990,67.06,0.7055837563451778,1.0,0.0,0.0,1.0,0.0,0.0,0.452,0.0,0.5480961923847696
T11230500,T11230500,7,1977,38.03,0.7055837563451778,1.0,0.0,0.0,1.0,0.0,0.0,0.452,0.0,0.5480961923847696
T11230500,T11230500,7,1988,57.74,0.7055837563451778,1.0,0.0,0.0,1.0,0.0,0.0,0.452,0.0,0.5480961923847696
T11230500,T11230500,7,1955,106.03,0.7055837563451778,1.0,0.0,0.0,1.0,0.0,0.0,0.452,0.0,0.5480961923847696
T11230500,T11230500,7,1994,50.19,0.7055837563451778,1.0,0.0,0.0,1.0,0.0,0.0,0.452,0.0,0.5480961923847696
T11230500,T11230500,7,1985,70.45,0.7055837563451778,1.0,0.0,0.0,1.0,0.0,0.0,0.452,0.0,0.5480961923847696
T11230500,T11230500,7,1987,45.35,0.7055837563451778,1.0,0.0,0.0,1.0,0.0,0.0,0.452,0.0,0.5480961923847696
T11230500,T11230500,7,2008,86.19,0.7055837563451778,1.0,0.0,0.0,1.0,0.0,0.0,0.452,0.0,0.5480961923847696
T11230500,T11230500,7,2007,28.87,0.7055837563451778,1.0,0.0,0.0,1.0,0.0,0.0,0.452,0.0,0.5480961923847696
T11230500,T11230500,7,1959,45.9,0.7055837563451778,1.0,0.0,0.0,1.0,0.0,0.0,0.452,0.0,0.5480961923847696
T11230500,T11230500,7,1961,33.39,0.7055837563451778,1.0,0.0,0.0,1.0,0.0,0.0,0.452,0.0,0.5480961923847696
T11230500,T11230500,7,1964,70.9,0.7055837563451778,1.0,0.0,0.0,1.0,0.0,0.0,0.452,0.0,0.5480961923847696
T11230500,T11230500,7,1975,156.23,0.7055837563451778,1.0,0.0,0.0,1.0,0.0,0.0,0.452,0.0,0.5480961923847696
T11230500,T11230500,7,1976,41.29,0.7055837563451778,1.0,0.0,0.0,1.0,0.0,0.0,0.452,0.0,0.5480961923847696
T11230500,T11230500,7,1999,120.55,0.7055837563451778,1.0,0.0,0.0,1.0,0.0,0.0,0.452,0.0,0.5480961923847696
T11230500,T11230500,7,1960,52.16,0.7055837563451778,1.0,0.0,0.0,1.0,0.0,0.0,0.452,0.0,0.5480961923847696
T11230500,T11230500,7,1968,59.48,0.7055837563451778,1.0,0.0,0.0,1.0,0.0,0.0,0.452,0.0,0.5480961923847696
T11230500,T11230500,7,2004,79.77,0.7055837563451778,1.0,0.0,0.0,1.0,0.0,0.0,0.452,0.0,0.5480961923847696
T11230500,T11230500,7,1991,139.71,0.7055837563451778,1.0,0.0,0.0,1.0,0.0,0.0,0.452,0.0,0.5480961923847696
T11230500,T11230500,7,1966,63.26,0.7055837563451778,1.0,0.0,0.0,1.0,0.0,0.0,0.452,0.0,0.5480961923847696
T11230500,T11230500,7,1957,149.9,0.7055837563451778,1.0,0.0,0.0,1.0,0.0,0.0,0.452,0.0,0.5480961923847696
T11237500,T11237500,7,1977,1.46,0.7147208121827412,1.0,0.0,0.0,0.318,0.682,0.9468937875751503,0.011000000000000001,0.0,0.04408817635270541
T11237500,T11237500,7,1976,1.63,0.7147208121827412,1.0,0.0,0.0,0.318,0.682,0.9468937875751503,0.011000000000000001,0.0,0.04408817635270541
T11237500,T11237500,7,1981,3.22,0.7147208121827412,1.0,0.0,0.0,0.318,0.682,0.9468937875751503,0.011000000000000001,0.0,0.04408817635270541
T11237500,T11237500,7,1960,1.61,0.7147208121827412,1.0,0.0,0.0,0.318,0.682,0.9468937875751503,0.011000000000000001,0.0,0.04408817635270541
T11237500,T11237500,7,1975,22.62,0.7147208121827412,1.0,0.0,0.0,0.318,0.682,0.9468937875751503,0.011000000000000001,0.0,0.04408817635270541
T11237500,T11237500,7,1994,1.46,0.7147208121827412,1.0,0.0,0.0,0.318,0.682,0.9468937875751503,0.011000000000000001,0.0,0.04408817635270541
T11237500,T11237500,7,1959,1.3,0.7147208121827412,1.0,0.0,0.0,0.318,0.682,0.9468937875751503,0.011000000000000001,0.0,0.04408817635270541
T11237500,T11237500,7,1992,5.61,0.7147208121827412,1.0,0.0,0.0,0.318,0.682,0.9468937875751503,0.011000000000000001,0.0,0.04408817635270541
T11237500,T11237500,7,2004,1.4,0.7147208121827412,1.0,0.0,0.0,0.318,0.682,0.9468937875751503,0.011000000000000001,0.0,0.04408817635270541
T11237500,T11237500,7,1957,5.3,0.7147208121827412,1.0,0.0,0.0,0.318,0.682,0.9468937875751503,0.011000000000000001,0.0,0.04408817635270541
T11237500,T11237500,7,1991,9.42,0.7147208121827412,1.0,0.0,0.0,0.318,0.682,0.9468937875751503,0.011000000000000001,0.0,0.04408817635270541
T11237500,T11237500,7,1988,3.29,0.7147208121827412,1.0,0.0,0.0,0.318,0.682,0.9468937875751503,0.011000000000000001,0.0,0.04408817635270541
T11237500,T11237500,7,1972,3.41,0.7147208121827412,1.0,0.0,0.0,0.318,0.682,0.9468937875751503,0.011000000000000001,0.0,0.04408817635270541
T11237500,T11237500,7,1985,2.34,0.7147208121827412,1.0,0.0,0.0,0.318,0.682,0.9468937875751503,0.011000000000000001,0.0,0.04408817635270541
T11237500,T11237500,7,1966,3.57,0.7147208121827412,1.0,0.0,0.0,0.318,0.682,0.9468937875751503,0.011000000000000001,0.0,0.04408817635270541
T11237500,T11237500,7,1987,1.67,0.7147208121827412,1.0,0.0,0.0,0.318,0.682,0.9468937875751503,0.011000000000000001,0.0,0.04408817635270541
T11237500,T11237500,7,2007,0.47,0.7147208121827412,1.0,0.0,0.0,0.318,0.682,0.9468937875751503,0.011000000000000001,0.0,0.04408817635270541
T11237500,T11237500,7,1954,4.96,0.7147208121827412,1.0,0.0,0.0,0.318,0.682,0.9468937875751503,0.011000000000000001,0.0,0.04408817635270541
T11237500,T11237500,7,1961,1.58,0.7147208121827412,1.0,0.0,0.0,0.318,0.682,0.9468937875751503,0.011000000000000001,0.0,0.04408817635270541
T11237500,T11237500,7,1990,2.04,0.7147208121827412,1.0,0.0,0.0,0.318,0.682,0.9468937875751503,0.011000000000000001,0.0,0.04408817635270541
T11237500,T11237500,7,1955,6.07,0.7147208121827412,1.0,0.0,0.0,0.318,0.682,0.9468937875751503,0.011000000000000001,0.0,0.04408817635270541
T11237500,T11237500,7,1964,5.33,0.7147208121827412,1.0,0.0,0.0,0.318,0.682,0.9468937875751503,0.011000000000000001,0.0,0.04408817635270541
T11237500,T11237500,7,1962,16.4,0.7147208121827412,1.0,0.0,0.0,0.318,0.682,0.9468937875751503,0.011000000000000001,0.0,0.04408817635270541
T11237500,T11237500,7,2009,3.92,0.7147208121827412,1.0,0.0,0.0,0.318,0.682,0.9468937875751503,0.011000000000000001,0.0,0.04408817635270541
T11237500,T11237500,7,2001,2.86,0.7147208121827412,1.0,0.0,0.0,0.318,0.682,0.9468937875751503,0.011000000000000001,0.0,0.04408817635270541
T11237500,T11237500,7,1968,1.58,0.7147208121827412,1.0,0.0,0.0,0.318,0.682,0.9468937875751503,0.011000000000000001,0.0,0.04408817635270541
T11237500,T11237500,7,2008,3.9,0.7147208121827412,1.0,0.0,0.0,0.318,0.682,0.9468937875751503,0.011000000000000001,0.0,0.04408817635270541
T11237500,T11237500,7,1999,6.68,0.7147208121827412,1.0,0.0,0.0,0.318,0.682,0.9468937875751503,0.011000000000000001,0.0,0.04408817635270541
T11237500,T11237500,7,1979,11.2,0.7147208121827412,1.0,0.0,0.0,0.318,0.682,0.9468937875751503,0.011000000000000001,0.0,0.04408817635270541
T11237500,T11237500,7,2002,2.53,0.7147208121827412,1.0,0.0,0.0,0.318,0.682,0.9468937875751503,0.011000000000000001,0.0,0.04408817635270541
T11257100,T11257100,7,1968,0.98,0.7370558375634518,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
T11257100,T11257100,7,1979,4.01,0.7370558375634518,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
T11257100,T11257100,7,1962,1.54,0.7370558375634518,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
T11257100,T11257100,7,1964,1.17,0.7370558375634518,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
T11257100,T11257100,7,1972,0.56,0.7370558375634518,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
T11257100,T11257100,7,1975,4.73,0.7370558375634518,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
T11257100,T11257100,7,1977,0.03,0.7370558375634518,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
T11257100,T11257100,7,1976,0.47,0.7370558375634518,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
T11257100,T11257100,7,1961,0.11,0.7370558375634518,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
T11257100,T11257100,7,1966,1.06,0.7370558375634518,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
T11264500,T11264500,7,1976,58.84,0.7451776649746193,1.0,0.0,0.0,1.0,0.0,0.09218436873747494,0.454,0.0,0.4539078156312625
T11264500,T11264500,7,1977,53.87,0.7451776649746193,1.0,0.0,0.0,1.0,0.0,0.09218436873747494,0.454,0.0,0.4539078156312625
T11264500,T11264500,7,1994,72.06,0.7451776649746193,1.0,0.0,0.0,1.0,0.0,0.09218436873747494,0.454,0.0,0.4539078156312625
T11264500,T11264500,7,1985,125.94,0.7451776649746193,1.0,0.0,0.0,1.0,0.0,0.09218436873747494,0.454,0.0,0.4539078156312625
T11264500,T11264500,7,2001,93.0,0.7451776649746193,1.0,0.0,0.0,1.0,0.0,0.09218436873747494,0.454,0.0,0.4539078156312625
T11264500,T11264500,7,1975,519.16,0.7451776649746193,1.0,0.0,0.0,1.0,0.0,0.09218436873747494,0.454,0.0,0.4539078156312625
T11264500,T11264500,7,1981,111.97,0.7451776649746193,1.0,0.0,0.0,1.0,0.0,0.09218436873747494,0.454,0.0,0.4539078156312625
T11264500,T11264500,7,1966,118.42,0.7451776649746193,1.0,0.0,0.0,1.0,0.0,0.09218436873747494,0.454,0.0,0.4539078156312625
T11264500,T11264500,7,1964,162.94,0.7451776649746193,1.0,0.0,0.0,1.0,0.0,0.09218436873747494,0.454,0.0,0.4539078156312625
T11264500,T11264500,7,1999,262.87,0.7451776649746193,1.0,0.0,0.0,1.0,0.0,0.09218436873747494,0.454,0.0,0.4539078156312625
T11264500,T11264500,7,1960,103.65,0.7451776649746193,1.0,0.0,0.0,1.0,0.0,0.09218436873747494,0.454,0.0,0.4539078156312625
T11264500,T11264500,7,1961,79.39,0.7451776649746193,1.0,0.0,0.0,1.0,0.0,0.09218436873747494,0.454,0.0,0.4539078156312625
T11264500,T11264500,7,1979,277.06,0.7451776649746193,1.0,0.0,0.0,1.0,0.0,0.09218436873747494,0.454,0.0,0.4539078156312625
T11264500,T11264500,7,1959,80.65,0.7451776649746193,1.0,0.0,0.0,1.0,0.0,0.09218436873747494,0.454,0.0,0.4539078156312625
T11264500,T11264500,7,1972,145.0,0.7451776649746193,1.0,0.0,0.0,1.0,0.0,0.09218436873747494,0.454,0.0,0.4539078156312625
T11264500,T11264500,7,2009,286.13,0.7451776649746193,1.0,0.0,0.0,1.0,0.0,0.09218436873747494,0.454,0.0,0.4539078156312625
T11264500,T11264500,7,1992,240.48,0.7451776649746193,1.0,0.0,0.0,1.0,0.0,0.09218436873747494,0.454,0.0,0.4539078156312625
T11264500,T11264500,7,1957,257.81,0.7451776649746193,1.0,0.0,0.0,1.0,0.0,0.09218436873747494,0.454,0.0,0.4539078156312625
T11264500,T11264500,7,1954,173.32,0.7451776649746193,1.0,0.0,0.0,1.0,0.0,0.09218436873747494,0.454,0.0,0.4539078156312625
T11264500,T11264500,7,2007,59.84,0.7451776649746193,1.0,0.0,0.0,1.0,0.0,0.09218436873747494,0.454,0.0,0.4539078156312625
T11264500,T11264500,7,1955,215.48,0.7451776649746193,1.0,0.0,0.0,1.0,0.0,0.09218436873747494,0.454,0.0,0.4539078156312625
T11264500,T11264500,7,2004,140.84,0.7451776649746193,1.0,0.0,0.0,1.0,0.0,0.09218436873747494,0.454,0.0,0.4539078156312625
T11264500,T11264500,7,2008,230.19,0.7451776649746193,1.0,0.0,0.0,1.0,0.0,0.09218436873747494,0.454,0.0,0.4539078156312625
T11264500,T11264500,7,1990,187.52,0.7451776649746193,1.0,0.0,0.0,1.0,0.0,0.09218436873747494,0.454,0.0,0.4539078156312625
T11264500,T11264500,7,1962,501.23,0.7451776649746193,1.0,0.0,0.0,1.0,0.0,0.09218436873747494,0.454,0.0,0.4539078156312625
T11264500,T11264500,7,1968,84.77,0.7451776649746193,1.0,0.0,0.0,1.0,0.0,0.09218436873747494,0.454,0.0,0.4539078156312625
T11264500,T11264500,7,1988,142.32,0.7451776649746193,1.0,0.0,0.0,1.0,0.0,0.09218436873747494,0.454,0.0,0.4539078156312625
T11264500,T11264500,7,2002,144.06,0.7451776649746193,1.0,0.0,0.0,1.0,0.0,0.09218436873747494,0.454,0.0,0.4539078156312625
T11264500,T11264500,7,1987,72.29,0.7451776649746193,1.0,0.0,0.0,1.0,0.0,0.09218436873747494,0.454,0.0,0.4539078156312625
T11264500,T11264500,7,1991,276.71,0.7451776649746193,1.0,0.0,0.0,1.0,0.0,0.09218436873747494,0.454,0.0,0.4539078156312625
T11266500,T11266500,7,1994,97.23,0.7472081218274113,1.0,0.0,0.0,1.0,0.0,0.16332665330661322,0.384,0.0,0.45190380761523047
T11266500,T11266500,7,2002,204.84,0.7472081218274113,1.0,0.0,0.0,1.0,0.0,0.16332665330661322,0.384,0.0,0.45190380761523047
T11266500,T11266500,7,1988,189.29,0.7472081218274113,1.0,0.0,0.0,1.0,0.0,0.16332665330661322,0.384,0.0,0.45190380761523047
